Flight_ID,Route,Departure_Time,Arrival_Time,Aircraft_Type,Flight_Duration,Pilot_ID,Name,Rank,Certification,Age,Experience_Years,Rest_Hours,Fatigue_Score,Last_Flight_Time
FLY3319,Goa to Delhi,2025-12-31 14:30,2025-12-31 17:13,A320,2h 43m,PLT7912,FO_49,First Officer,A320,35,14,15,1,2025-12-30 23:30
FLY3320,Pune to Bangalore,2025-12-31 04:45,2025-12-31 06:45,B737,2h 0m,PLT8810,Captain_40,Captain,B737,47,25,13,2,2025-12-30 15:45
FLY3321,Goa to Hyderabad,2025-12-31 08:45,2025-12-31 10:51,A320,2h 6m,PLT6170,Captain_43,Captain,A320,51,29,21,3,2025-12-30 11:45
FLY3322,Pune to Delhi,2025-12-31 02:15,2025-12-31 03:54,B737,1h 39m,PLT6214,FO_24,First Officer,B737,38,17,9,5,2025-12-30 17:15
FLY3323,Delhi to Bangalore,2025-12-31 00:00,2025-12-31 02:59,A320,2h 59m,PLT6296,Captain_42,Captain,A320,47,25,9,9,2025-12-30 15:00
FLY3324,Chennai to Delhi,2025-12-31 12:45,2025-12-31 14:01,A320,1h 16m,PLT7400,Captain_50,Captain,A320,58,36,11,8,2025-12-31 01:45
FLY3325,Mumbai to Delhi,2025-12-31 19:45,2025-12-31 20:53,A320,1h 8m,PLT7470,Captain_25,Captain,A320,60,38,20,3,2025-12-30 23:45
FLY3326,Mumbai to Kolkata,2025-12-31 07:30,2025-12-31 09:36,B737,2h 6m,PLT8457,FO_44,First Officer,B737,30,9,21,3,2025-12-30 10:30
FLY3327,Bangalore to Mumbai,2025-12-31 16:15,2025-12-31 17:07,A320,0h 52m,PLT8842,Captain_41,Captain,A320,43,21,11,8,2025-12-31 05:15
FLY3328,Goa to Kolkata,2025-12-31 16:00,2025-12-31 16:55,A320,0h 55m,PLT8305,FO_37,First Officer,A320,33,12,15,1,2025-12-31 01:00
FLY3329,Pune to Bangalore,2025-12-31 09:00,2025-12-31 09:47,B737,0h 47m,PLT8408,FO_13,First Officer,B737,36,15,15,2,2025-12-30 18:00
FLY3330,Hyderabad to Kolkata,2025-12-31 05:45,2025-12-31 08:34,A320,2h 49m,PLT7958,Captain_2,Captain,A320,40,18,19,1,2025-12-30 10:45
FLY3331,Pune to Goa,2025-12-31 04:45,2025-12-31 05:30,B737,0h 45m,PLT8003,FO_1,First Officer,B737,25,4,9,5,2025-12-30 19:45
FLY3332,Ahmedabad to Hyderabad,2025-12-31 04:45,2025-12-31 07:07,A320,2h 22m,PLT5610,Captain_50,Captain,A320,60,38,9,8,2025-12-30 19:45
FLY3333,Guwahati to Kolkata,2025-12-31 11:00,2025-12-31 13:03,B737,2h 3m,PLT6439,Captain_39,Captain,B737,40,18,24,1,2025-12-30 11:00
FLY3334,Delhi to Pune,2025-12-31 08:45,2025-12-31 10:30,B737,1h 45m,PLT8494,FO_42,First Officer,B737,34,13,18,3,2025-12-30 14:45
FLY3335,Hyderabad to Chennai,2025-12-31 04:00,2025-12-31 06:34,A320,2h 34m,PLT5217,FO_46,First Officer,A320,32,11,12,5,2025-12-30 16:00
FLY3336,Guwahati to Hyderabad,2025-12-31 08:45,2025-12-31 09:38,A320,0h 53m,PLT5236,FO_19,First Officer,A320,28,7,9,6,2025-12-30 23:45
FLY3337,Ahmedabad to Hyderabad,2025-12-31 19:15,2025-12-31 21:44,A320,2h 29m,PLT5560,Captain_13,Captain,A320,46,24,10,7,2025-12-31 09:15
FLY3338,Guwahati to Kolkata,2025-12-31 10:30,2025-12-31 12:57,B737,2h 27m,PLT7935,FO_22,First Officer,B737,36,15,18,4,2025-12-30 16:30
FLY3339,Chennai to Bangalore,2025-12-31 14:00,2025-12-31 16:20,A320,2h 20m,PLT5649,Captain_12,Captain,A320,49,27,8,5,2025-12-31 06:00
FLY3340,Mumbai to Delhi,2025-12-31 02:30,2025-12-31 05:14,B737,2h 44m,PLT6660,Captain_27,Captain,B737,43,21,24,1,2025-12-30 02:30
FLY3341,Hyderabad to Pune,2025-12-31 13:15,2025-12-31 16:15,B737,3h 0m,PLT6811,FO_7,First Officer,B737,39,18,18,3,2025-12-30 19:15
FLY3342,Bangalore to Kolkata,2025-12-31 07:30,2025-12-31 10:04,B737,2h 34m,PLT6530,FO_16,First Officer,B737,24,3,8,6,2025-12-30 23:30
FLY3343,Hyderabad to Chennai,2025-12-31 13:30,2025-12-31 14:18,A320,0h 48m,PLT5288,Captain_36,Captain,A320,58,36,9,8,2025-12-31 04:30
FLY3344,Bangalore to Goa,2025-12-31 15:00,2025-12-31 16:53,A320,1h 53m,PLT6649,Captain_24,Captain,A320,59,37,23,1,2025-12-30 16:00
FLY3345,Delhi to Bangalore,2025-12-31 19:45,2025-12-31 21:40,A320,1h 55m,PLT8410,FO_30,First Officer,A320,29,8,16,3,2025-12-31 03:45
FLY3346,Delhi to Kolkata,2025-12-31 01:00,2025-12-31 03:29,A320,2h 29m,PLT5427,Captain_24,Captain,A320,40,18,13,4,2025-12-30 12:00
FLY3347,Guwahati to Delhi,2025-12-31 05:00,2025-12-31 07:44,B737,2h 44m,PLT5437,FO_35,First Officer,B737,39,18,8,8,2025-12-30 21:00
FLY3348,Kolkata to Mumbai,2025-12-31 20:00,2025-12-31 22:14,A320,2h 14m,PLT6121,Captain_12,Captain,A320,53,31,15,3,2025-12-31 05:00
FLY3349,Chennai to Guwahati,2025-12-31 11:00,2025-12-31 13:06,B737,2h 6m,PLT6383,FO_34,First Officer,B737,29,8,10,9,2025-12-31 01:00
FLY3350,Hyderabad to Guwahati,2025-12-31 18:00,2025-12-31 19:32,A320,1h 32m,PLT5036,Captain_36,Captain,A320,46,24,16,3,2025-12-31 02:00
FLY3351,Mumbai to Chennai,2025-12-31 03:30,2025-12-31 04:51,B737,1h 21m,PLT6288,Captain_41,Captain,B737,51,29,11,9,2025-12-30 16:30
FLY3352,Delhi to Pune,2025-12-31 13:15,2025-12-31 16:08,A320,2h 53m,PLT5728,FO_21,First Officer,A320,33,12,8,9,2025-12-31 05:15
FLY3353,Kolkata to Delhi,2025-12-31 07:30,2025-12-31 10:07,B737,2h 37m,PLT7729,Captain_12,Captain,B737,57,35,18,3,2025-12-30 13:30
FLY3354,Ahmedabad to Guwahati,2025-12-31 09:15,2025-12-31 12:08,B737,2h 53m,PLT6811,FO_28,First Officer,B737,31,10,13,1,2025-12-30 20:15
FLY3355,Delhi to Chennai,2025-12-31 15:30,2025-12-31 17:23,A320,1h 53m,PLT6944,FO_38,First Officer,A320,31,10,16,1,2025-12-30 23:30
FLY3356,Mumbai to Chennai,2025-12-31 07:00,2025-12-31 09:21,A320,2h 21m,PLT5512,FO_42,First Officer,A320,28,7,22,2,2025-12-30 09:00
FLY3357,Chennai to Hyderabad,2025-12-31 02:15,2025-12-31 03:53,B737,1h 38m,PLT5727,FO_23,First Officer,B737,29,8,17,1,2025-12-30 09:15
FLY3358,Goa to Mumbai,2025-12-31 05:15,2025-12-31 06:20,A320,1h 5m,PLT5734,FO_40,First Officer,A320,32,11,18,4,2025-12-30 11:15
FLY3359,Hyderabad to Mumbai,2025-12-31 16:45,2025-12-31 19:10,B737,2h 25m,PLT7614,Captain_5,Captain,B737,57,35,12,8,2025-12-31 04:45
FLY3360,Kolkata to Delhi,2025-12-31 04:15,2025-12-31 06:31,B737,2h 16m,PLT6533,Captain_9,Captain,B737,41,19,14,4,2025-12-30 14:15
FLY3361,Guwahati to Goa,2025-12-31 15:45,2025-12-31 17:20,A320,1h 35m,PLT5474,Captain_22,Captain,A320,40,18,14,3,2025-12-31 01:45
FLY3362,Goa to Kolkata,2025-12-31 16:45,2025-12-31 18:17,A320,1h 32m,PLT6925,FO_23,First Officer,A320,33,12,22,2,2025-12-30 18:45
FLY3363,Ahmedabad to Mumbai,2025-12-31 10:00,2025-12-31 12:14,B737,2h 14m,PLT8652,FO_17,First Officer,B737,38,17,20,2,2025-12-30 14:00
FLY3364,Hyderabad to Mumbai,2025-12-31 06:00,2025-12-31 07:15,A320,1h 15m,PLT5843,FO_24,First Officer,A320,35,14,14,2,2025-12-30 16:00
FLY3365,Ahmedabad to Pune,2025-12-31 12:15,2025-12-31 15:10,B737,2h 55m,PLT8235,Captain_40,Captain,B737,48,26,22,4,2025-12-30 14:15
FLY3366,Ahmedabad to Hyderabad,2025-12-31 15:45,2025-12-31 17:58,B737,2h 13m,PLT5024,FO_12,First Officer,B737,32,11,16,2,2025-12-30 23:45
FLY3367,Goa to Bangalore,2025-12-31 15:15,2025-12-31 17:24,A320,2h 9m,PLT6700,FO_20,First Officer,A320,38,17,21,2,2025-12-30 18:15
FLY3368,Hyderabad to Pune,2025-12-31 03:45,2025-12-31 06:19,B737,2h 34m,PLT6630,FO_8,First Officer,B737,34,13,21,2,2025-12-30 06:45
FLY3369,Hyderabad to Mumbai,2025-12-31 16:30,2025-12-31 19:23,B737,2h 53m,PLT6914,Captain_9,Captain,B737,46,24,16,1,2025-12-31 00:30
FLY3370,Kolkata to Goa,2025-12-31 17:45,2025-12-31 18:43,B737,0h 58m,PLT7405,Captain_30,Captain,B737,41,19,15,1,2025-12-31 02:45
FLY3371,Mumbai to Chennai,2025-12-31 05:30,2025-12-31 07:57,A320,2h 27m,PLT8551,Captain_24,Captain,A320,59,37,14,1,2025-12-30 15:30
FLY3372,Delhi to Kolkata,2025-12-31 10:30,2025-12-31 12:21,B737,1h 51m,PLT6700,FO_41,First Officer,B737,27,6,13,1,2025-12-30 21:30
FLY3373,Delhi to Pune,2025-12-31 00:30,2025-12-31 02:28,B737,1h 58m,PLT6918,FO_8,First Officer,B737,39,18,9,6,2025-12-30 15:30
FLY3374,Bangalore to Kolkata,2025-12-31 07:00,2025-12-31 08:48,A320,1h 48m,PLT7876,Captain_50,Captain,A320,44,22,20,3,2025-12-30 11:00
FLY3375,Chennai to Mumbai,2025-12-31 07:45,2025-12-31 09:25,A320,1h 40m,PLT6899,Captain_12,Captain,A320,42,20,10,7,2025-12-30 21:45
FLY3376,Guwahati to Mumbai,2025-12-31 12:30,2025-12-31 14:41,A320,2h 11m,PLT6449,Captain_38,Captain,A320,44,22,24,1,2025-12-30 12:30
FLY3377,Goa to Guwahati,2025-12-31 07:45,2025-12-31 08:41,A320,0h 56m,PLT8856,FO_45,First Officer,A320,34,13,21,3,2025-12-30 10:45
FLY3378,Chennai to Bangalore,2025-12-31 08:45,2025-12-31 09:43,A320,0h 58m,PLT8961,FO_22,First Officer,A320,34,13,15,2,2025-12-30 17:45
FLY3379,Bangalore to Chennai,2025-12-31 11:45,2025-12-31 13:04,A320,1h 19m,PLT8541,Captain_13,Captain,A320,59,37,16,4,2025-12-30 19:45
FLY3380,Bangalore to Mumbai,2025-12-31 11:45,2025-12-31 13:39,A320,1h 54m,PLT8320,Captain_18,Captain,A320,54,32,12,5,2025-12-30 23:45
FLY3381,Mumbai to Bangalore,2025-12-31 10:30,2025-12-31 13:23,A320,2h 53m,PLT7657,Captain_14,Captain,A320,44,22,19,3,2025-12-30 15:30
FLY3382,Delhi to Ahmedabad,2025-12-31 11:15,2025-12-31 12:46,A320,1h 31m,PLT7167,FO_34,First Officer,A320,36,15,18,3,2025-12-30 17:15
FLY3383,Ahmedabad to Delhi,2025-12-31 02:00,2025-12-31 04:50,B737,2h 50m,PLT6786,FO_4,First Officer,B737,38,17,18,3,2025-12-30 08:00
FLY3384,Chennai to Pune,2025-12-31 06:45,2025-12-31 08:34,B737,1h 49m,PLT6699,Captain_33,Captain,B737,55,33,19,2,2025-12-30 11:45
FLY3385,Delhi to Hyderabad,2025-12-31 06:00,2025-12-31 08:26,B737,2h 26m,PLT8126,Captain_50,Captain,B737,52,30,16,1,2025-12-30 14:00
FLY3386,Chennai to Guwahati,2025-12-31 00:15,2025-12-31 01:36,A320,1h 21m,PLT8580,Captain_17,Captain,A320,46,24,24,4,2025-12-30 00:15
FLY3387,Hyderabad to Chennai,2025-12-31 07:15,2025-12-31 09:20,B737,2h 5m,PLT5201,FO_19,First Officer,B737,30,9,10,8,2025-12-30 21:15
FLY3388,Chennai to Bangalore,2025-12-31 05:45,2025-12-31 07:34,B737,1h 49m,PLT5577,Captain_48,Captain,B737,54,32,21,2,2025-12-30 08:45
FLY3389,Hyderabad to Guwahati,2025-12-31 08:00,2025-12-31 09:33,B737,1h 33m,PLT7123,Captain_11,Captain,B737,43,21,20,2,2025-12-30 12:00
FLY3390,Delhi to Bangalore,2025-12-31 00:00,2025-12-31 01:45,B737,1h 45m,PLT5474,Captain_33,Captain,B737,51,29,10,8,2025-12-30 14:00
FLY3391,Mumbai to Pune,2025-12-31 17:30,2025-12-31 19:25,A320,1h 55m,PLT8632,FO_31,First Officer,A320,36,15,21,3,2025-12-30 20:30
FLY3392,Delhi to Chennai,2025-12-31 17:15,2025-12-31 18:56,A320,1h 41m,PLT5472,FO_10,First Officer,A320,39,18,9,7,2025-12-31 08:15
FLY3393,Goa to Ahmedabad,2025-12-31 08:30,2025-12-31 09:29,A320,0h 59m,PLT5303,Captain_3,Captain,A320,48,26,11,6,2025-12-30 21:30
FLY3394,Ahmedabad to Guwahati,2025-12-31 11:00,2025-12-31 12:10,B737,1h 10m,PLT7834,FO_32,First Officer,B737,25,4,11,5,2025-12-31 00:00
FLY3395,Goa to Bangalore,2025-12-31 05:15,2025-12-31 06:56,A320,1h 41m,PLT5367,FO_36,First Officer,A320,27,6,17,4,2025-12-30 12:15
FLY3396,Goa to Mumbai,2025-12-31 02:15,2025-12-31 04:56,A320,2h 41m,PLT5303,FO_45,First Officer,A320,28,7,16,1,2025-12-30 10:15
FLY3397,Guwahati to Chennai,2025-12-31 04:30,2025-12-31 06:07,A320,1h 37m,PLT5565,Captain_41,Captain,A320,51,29,14,4,2025-12-30 14:30
FLY3398,Chennai to Pune,2025-12-31 05:00,2025-12-31 07:15,A320,2h 15m,PLT7237,FO_19,First Officer,A320,37,16,24,2,2025-12-30 05:00
FLY3399,Delhi to Goa,2025-12-31 15:00,2025-12-31 17:05,B737,2h 5m,PLT8745,FO_49,First Officer,B737,32,11,10,7,2025-12-31 05:00
FLY3400,Bangalore to Pune,2025-12-31 13:30,2025-12-31 14:33,A320,1h 3m,PLT7306,FO_21,First Officer,A320,38,17,24,2,2025-12-30 13:30
FLY3401,Bangalore to Delhi,2025-12-31 12:00,2025-12-31 13:55,A320,1h 55m,PLT6779,Captain_36,Captain,A320,58,36,18,2,2025-12-30 18:00
FLY3402,Kolkata to Chennai,2025-12-31 18:45,2025-12-31 19:46,A320,1h 1m,PLT6850,Captain_21,Captain,A320,40,18,11,8,2025-12-31 07:45
FLY3403,Pune to Goa,2025-12-31 16:00,2025-12-31 17:16,B737,1h 16m,PLT6108,Captain_37,Captain,B737,54,32,11,8,2025-12-31 05:00
FLY3404,Delhi to Kolkata,2025-12-31 16:45,2025-12-31 17:51,A320,1h 6m,PLT6799,Captain_24,Captain,A320,47,25,16,1,2025-12-31 00:45
FLY3405,Guwahati to Pune,2025-12-31 11:00,2025-12-31 12:09,A320,1h 9m,PLT5105,FO_33,First Officer,A320,33,12,22,2,2025-12-30 13:00
FLY3406,Bangalore to Hyderabad,2025-12-31 18:00,2025-12-31 19:59,A320,1h 59m,PLT8155,FO_2,First Officer,A320,35,14,19,4,2025-12-30 23:00
FLY3407,Hyderabad to Ahmedabad,2025-12-31 19:15,2025-12-31 20:32,B737,1h 17m,PLT8711,Captain_4,Captain,B737,59,37,12,6,2025-12-31 07:15
FLY3408,Chennai to Pune,2025-12-31 20:00,2025-12-31 22:20,B737,2h 20m,PLT8113,Captain_9,Captain,B737,42,20,8,7,2025-12-31 12:00
FLY3409,Ahmedabad to Chennai,2025-12-31 06:00,2025-12-31 08:06,A320,2h 6m,PLT7063,Captain_16,Captain,A320,54,32,24,1,2025-12-30 06:00
FLY3410,Bangalore to Delhi,2025-12-31 08:45,2025-12-31 11:14,A320,2h 29m,PLT8692,Captain_37,Captain,A320,40,18,14,3,2025-12-30 18:45
FLY3411,Ahmedabad to Pune,2025-12-31 00:15,2025-12-31 03:02,B737,2h 47m,PLT7122,FO_1,First Officer,B737,29,8,21,4,2025-12-30 03:15
FLY3412,Guwahati to Delhi,2025-12-31 07:45,2025-12-31 10:34,A320,2h 49m,PLT6535,FO_19,First Officer,A320,28,7,9,8,2025-12-30 22:45
FLY3413,Pune to Mumbai,2025-12-31 13:00,2025-12-31 15:08,A320,2h 8m,PLT8715,Captain_38,Captain,A320,58,36,12,8,2025-12-31 01:00
FLY3414,Delhi to Hyderabad,2025-12-31 19:15,2025-12-31 21:24,A320,2h 9m,PLT5414,FO_26,First Officer,A320,37,16,14,1,2025-12-31 05:15
FLY3415,Mumbai to Guwahati,2025-12-31 08:00,2025-12-31 09:28,B737,1h 28m,PLT7847,Captain_28,Captain,B737,51,29,12,9,2025-12-30 20:00
FLY3416,Chennai to Goa,2025-12-31 07:00,2025-12-31 09:20,A320,2h 20m,PLT7004,FO_10,First Officer,A320,34,13,23,4,2025-12-30 08:00
FLY3417,Pune to Guwahati,2025-12-31 09:00,2025-12-31 11:36,A320,2h 36m,PLT7754,Captain_34,Captain,A320,42,20,17,1,2025-12-30 16:00
FLY3418,Goa to Kolkata,2025-12-31 06:15,2025-12-31 07:16,B737,1h 1m,PLT6439,FO_39,First Officer,B737,32,11,13,1,2025-12-30 17:15
FLY3419,Guwahati to Ahmedabad,2025-12-31 00:15,2025-12-31 01:29,B737,1h 14m,PLT5136,Captain_12,Captain,B737,49,27,18,4,2025-12-30 06:15
FLY3420,Pune to Ahmedabad,2025-12-31 12:00,2025-12-31 14:30,A320,2h 30m,PLT8439,Captain_11,Captain,A320,41,19,12,9,2025-12-31 00:00
FLY3421,Bangalore to Guwahati,2025-12-31 03:45,2025-12-31 05:19,A320,1h 34m,PLT7405,Captain_5,Captain,A320,51,29,15,2,2025-12-30 12:45
FLY3422,Ahmedabad to Mumbai,2025-12-31 06:45,2025-12-31 08:07,A320,1h 22m,PLT5690,FO_44,First Officer,A320,28,7,19,2,2025-12-30 11:45
FLY3423,Kolkata to Ahmedabad,2025-12-31 15:45,2025-12-31 18:19,A320,2h 34m,PLT8255,FO_11,First Officer,A320,35,14,12,6,2025-12-31 03:45
FLY3424,Bangalore to Goa,2025-12-31 20:30,2025-12-31 22:54,A320,2h 24m,PLT6088,Captain_15,Captain,A320,42,20,16,3,2025-12-31 04:30
FLY3425,Mumbai to Hyderabad,2025-12-31 04:45,2025-12-31 06:35,A320,1h 50m,PLT6575,FO_3,First Officer,A320,36,15,22,2,2025-12-30 06:45
FLY3426,Guwahati to Bangalore,2025-12-31 01:00,2025-12-31 03:13,B737,2h 13m,PLT7871,FO_9,First Officer,B737,28,7,9,7,2025-12-30 16:00
FLY3427,Hyderabad to Delhi,2025-12-31 05:30,2025-12-31 07:38,B737,2h 8m,PLT5487,Captain_49,Captain,B737,56,34,12,9,2025-12-30 17:30
FLY3428,Goa to Bangalore,2025-12-31 16:00,2025-12-31 16:48,B737,0h 48m,PLT8250,FO_28,First Officer,B737,24,3,23,3,2025-12-30 17:00
FLY3429,Goa to Guwahati,2025-12-31 03:00,2025-12-31 05:40,A320,2h 40m,PLT5353,FO_17,First Officer,A320,24,3,14,3,2025-12-30 13:00
FLY3430,Hyderabad to Kolkata,2025-12-31 07:00,2025-12-31 09:22,A320,2h 22m,PLT8683,FO_37,First Officer,A320,32,11,13,4,2025-12-30 18:00
FLY3431,Kolkata to Mumbai,2025-12-31 20:45,2025-12-31 23:19,B737,2h 34m,PLT7102,FO_1,First Officer,B737,28,7,8,5,2025-12-31 12:45
FLY3432,Pune to Guwahati,2025-12-31 13:30,2025-12-31 15:49,B737,2h 19m,PLT5190,FO_27,First Officer,B737,32,11,17,2,2025-12-30 20:30
FLY3433,Guwahati to Chennai,2025-12-31 06:30,2025-12-31 07:19,A320,0h 49m,PLT8586,FO_33,First Officer,A320,38,17,12,5,2025-12-30 18:30
FLY3434,Ahmedabad to Delhi,2025-12-31 03:45,2025-12-31 05:45,B737,2h 0m,PLT7087,FO_5,First Officer,B737,25,4,23,4,2025-12-30 04:45
FLY3435,Pune to Goa,2025-12-31 16:30,2025-12-31 18:00,A320,1h 30m,PLT6859,Captain_9,Captain,A320,55,33,12,7,2025-12-31 04:30
FLY3436,Mumbai to Pune,2025-12-31 08:00,2025-12-31 10:52,B737,2h 52m,PLT7500,FO_22,First Officer,B737,26,5,16,1,2025-12-30 16:00
FLY3437,Chennai to Hyderabad,2025-12-31 09:30,2025-12-31 11:32,B737,2h 2m,PLT6369,FO_2,First Officer,B737,38,17,18,3,2025-12-30 15:30
FLY3438,Delhi to Ahmedabad,2025-12-31 00:30,2025-12-31 01:55,A320,1h 25m,PLT8344,Captain_2,Captain,A320,48,26,24,1,2025-12-30 00:30
FLY3439,Delhi to Goa,2025-12-31 13:15,2025-12-31 14:50,B737,1h 35m,PLT7378,FO_4,First Officer,B737,29,8,18,3,2025-12-30 19:15
FLY3440,Pune to Mumbai,2025-12-31 06:15,2025-12-31 08:48,B737,2h 33m,PLT7025,Captain_38,Captain,B737,52,30,14,4,2025-12-30 16:15
FLY3441,Pune to Guwahati,2025-12-31 00:45,2025-12-31 02:25,A320,1h 40m,PLT6200,Captain_34,Captain,A320,40,18,18,3,2025-12-30 06:45
FLY3442,Guwahati to Goa,2025-12-31 13:00,2025-12-31 15:40,A320,2h 40m,PLT5226,FO_28,First Officer,A320,33,12,24,4,2025-12-30 13:00
FLY3443,Bangalore to Mumbai,2025-12-31 00:15,2025-12-31 03:15,A320,3h 0m,PLT6285,FO_45,First Officer,A320,37,16,21,1,2025-12-30 03:15
FLY3444,Guwahati to Mumbai,2025-12-31 15:15,2025-12-31 16:18,A320,1h 3m,PLT8560,Captain_49,Captain,A320,56,34,22,2,2025-12-30 17:15
FLY3445,Chennai to Delhi,2025-12-31 10:15,2025-12-31 12:03,B737,1h 48m,PLT5299,Captain_12,Captain,B737,59,37,18,4,2025-12-30 16:15
FLY3446,Mumbai to Chennai,2025-12-31 12:00,2025-12-31 13:08,B737,1h 8m,PLT7595,FO_34,First Officer,B737,34,13,18,1,2025-12-30 18:00
FLY3447,Hyderabad to Guwahati,2025-12-31 08:45,2025-12-31 10:33,A320,1h 48m,PLT6987,FO_24,First Officer,A320,30,9,10,8,2025-12-30 22:45
FLY3448,Goa to Hyderabad,2025-12-31 16:15,2025-12-31 18:48,A320,2h 33m,PLT7205,Captain_33,Captain,A320,44,22,16,4,2025-12-31 00:15
FLY3449,Ahmedabad to Pune,2025-12-31 15:30,2025-12-31 17:16,B737,1h 46m,PLT6814,Captain_25,Captain,B737,42,20,18,1,2025-12-30 21:30
FLY3450,Hyderabad to Ahmedabad,2025-12-31 20:15,2025-12-31 22:56,B737,2h 41m,PLT7418,FO_38,First Officer,B737,39,18,13,4,2025-12-31 07:15
FLY3451,Guwahati to Bangalore,2025-12-31 01:30,2025-12-31 03:13,A320,1h 43m,PLT8019,FO_9,First Officer,A320,29,8,16,4,2025-12-30 09:30
FLY3452,Guwahati to Ahmedabad,2025-12-31 16:00,2025-12-31 16:58,A320,0h 58m,PLT7802,Captain_9,Captain,A320,56,34,14,4,2025-12-31 02:00
FLY3453,Pune to Guwahati,2025-12-31 08:30,2025-12-31 10:47,A320,2h 17m,PLT6993,FO_33,First Officer,A320,39,18,19,1,2025-12-30 13:30
FLY3454,Hyderabad to Delhi,2025-12-31 13:00,2025-12-31 15:59,B737,2h 59m,PLT7072,FO_35,First Officer,B737,31,10,13,1,2025-12-31 00:00
FLY3455,Ahmedabad to Bangalore,2025-12-31 17:00,2025-12-31 19:40,B737,2h 40m,PLT6340,FO_39,First Officer,B737,33,12,15,3,2025-12-31 02:00
FLY3456,Mumbai to Chennai,2025-12-31 06:30,2025-12-31 08:22,A320,1h 52m,PLT6082,Captain_23,Captain,A320,40,18,18,3,2025-12-30 12:30
FLY3457,Bangalore to Chennai,2025-12-31 06:45,2025-12-31 07:47,A320,1h 2m,PLT5413,FO_35,First Officer,A320,39,18,19,1,2025-12-30 11:45
FLY3458,Guwahati to Hyderabad,2025-12-31 14:45,2025-12-31 16:40,B737,1h 55m,PLT8980,Captain_23,Captain,B737,59,37,17,3,2025-12-30 21:45
FLY3459,Delhi to Kolkata,2025-12-31 02:15,2025-12-31 04:35,A320,2h 20m,PLT5406,FO_36,First Officer,A320,38,17,9,8,2025-12-30 17:15
FLY3460,Goa to Delhi,2025-12-31 06:30,2025-12-31 08:08,A320,1h 38m,PLT7650,FO_12,First Officer,A320,34,13,11,6,2025-12-30 19:30
FLY3461,Hyderabad to Ahmedabad,2025-12-31 20:00,2025-12-31 22:03,B737,2h 3m,PLT6473,Captain_11,Captain,B737,58,36,23,3,2025-12-30 21:00
FLY3462,Pune to Mumbai,2025-12-31 19:15,2025-12-31 21:23,B737,2h 8m,PLT6707,FO_11,First Officer,B737,36,15,10,5,2025-12-31 09:15
FLY3463,Chennai to Bangalore,2025-12-31 06:30,2025-12-31 08:56,A320,2h 26m,PLT6595,Captain_46,Captain,A320,53,31,21,1,2025-12-30 09:30
FLY3464,Pune to Guwahati,2025-12-31 17:45,2025-12-31 18:42,B737,0h 57m,PLT7109,FO_27,First Officer,B737,38,17,20,3,2025-12-30 21:45
FLY3465,Bangalore to Ahmedabad,2025-12-31 09:45,2025-12-31 12:14,A320,2h 29m,PLT5747,Captain_46,Captain,A320,60,38,8,9,2025-12-31 01:45
FLY3466,Hyderabad to Ahmedabad,2025-12-31 15:30,2025-12-31 17:17,B737,1h 47m,PLT5321,FO_4,First Officer,B737,32,11,8,8,2025-12-31 07:30
FLY3467,Pune to Bangalore,2025-12-31 03:30,2025-12-31 05:34,B737,2h 4m,PLT7763,Captain_47,Captain,B737,52,30,10,5,2025-12-30 17:30
FLY3468,Mumbai to Hyderabad,2025-12-31 11:45,2025-12-31 12:31,A320,0h 46m,PLT6738,FO_24,First Officer,A320,35,14,10,7,2025-12-31 01:45
FLY3469,Goa to Guwahati,2025-12-31 00:15,2025-12-31 01:20,B737,1h 5m,PLT7488,Captain_5,Captain,B737,51,29,20,4,2025-12-30 04:15
FLY3470,Mumbai to Pune,2025-12-31 11:30,2025-12-31 13:22,A320,1h 52m,PLT7033,Captain_44,Captain,A320,54,32,19,2,2025-12-30 16:30
FLY3471,Delhi to Kolkata,2025-12-31 00:00,2025-12-31 01:41,B737,1h 41m,PLT6526,Captain_45,Captain,B737,53,31,17,2,2025-12-30 07:00
FLY3472,Chennai to Mumbai,2025-12-31 12:00,2025-12-31 14:52,A320,2h 52m,PLT8148,FO_32,First Officer,A320,39,18,18,1,2025-12-30 18:00
FLY3473,Pune to Bangalore,2025-12-31 12:30,2025-12-31 14:15,B737,1h 45m,PLT6365,FO_3,First Officer,B737,30,9,11,5,2025-12-31 01:30
FLY3474,Ahmedabad to Hyderabad,2025-12-31 16:15,2025-12-31 19:14,A320,2h 59m,PLT7845,FO_50,First Officer,A320,32,11,20,3,2025-12-30 20:15
FLY3475,Ahmedabad to Hyderabad,2025-12-31 05:45,2025-12-31 08:21,B737,2h 36m,PLT6963,Captain_41,Captain,B737,44,22,19,2,2025-12-30 10:45
FLY3476,Mumbai to Bangalore,2025-12-31 04:45,2025-12-31 07:37,B737,2h 52m,PLT8318,FO_47,First Officer,B737,24,3,20,3,2025-12-30 08:45
FLY3477,Chennai to Mumbai,2025-12-31 06:15,2025-12-31 08:21,A320,2h 6m,PLT6120,FO_41,First Officer,A320,31,10,20,4,2025-12-30 10:15
FLY3478,Ahmedabad to Bangalore,2025-12-31 16:30,2025-12-31 18:01,B737,1h 31m,PLT5327,FO_34,First Officer,B737,29,8,15,3,2025-12-31 01:30
