flight_id,flight_date,airline,origin_airport,destination_airport,scheduled_departure,scheduled_arrival,flight_status,delay_minutes,disruption_type,disruption_severity,available_captains,available_first_officers,standby_crew,max_duty_hours,rest_required_hours,airport_congestion_level,slots_available,recovery_action
FL2653,2025-02-25,IndiGo,BOM,BLR,6:55,8:30,ON_TIME,15,TECHNICAL,HIGH,1,4,3,8,12,MEDIUM,3,NO_ACTION
FL2654,2025-02-25,Vistara,BOM,BLR,6:00,7:50,DELAYED,60,NONE,MEDIUM,4,3,3,8,12,LOW,7,DELAY_30
FL2655,2025-02-25,Vistara,BOM,BLR,7:00,8:50,DELAYED,15,NONE,HIGH,3,5,2,8,12,HIGH,3,REASSIGN_CREW
FL2656,2025-02-25,IndiGo,BOM,BLR,9:30,11:20,DELAYED,60,NONE,MEDIUM,4,4,1,8,12,HIGH,1,REASSIGN_CREW
FL2657,2025-02-25,IndiGo,BOM,BLR,14:20,16:05,CANCELLED,15,ATC,LOW,2,2,1,8,12,HIGH,1,NO_ACTION
FL2658,2025-02-25,Go First,BLR,BOM,19:00,20:40,ON_TIME,30,WEATHER,HIGH,3,1,2,8,12,HIGH,8,DELAY_30
FL2659,2025-02-25,Vistara,BLR,BOM,19:00,20:45,CANCELLED,120,WEATHER,LOW,3,2,3,8,12,HIGH,10,NO_ACTION
FL2660,2025-02-25,Vistara,BLR,BOM,21:40,23:25,CANCELLED,0,WEATHER,MEDIUM,3,3,3,8,12,HIGH,5,SWAP_AIRCRAFT
FL2661,2025-02-25,AirAsia India,BLR,BOM,22:45,0:35,CANCELLED,60,ATC,LOW,5,5,2,8,12,LOW,9,REASSIGN_CREW
FL2662,2025-02-25,AirAsia India,BLR,BOM,18:50,20:35,ON_TIME,60,CREW,LOW,1,3,3,8,12,HIGH,0,CANCEL_FLIGHT
FL2663,2025-02-25,Vistara,BLR,BOM,18:25,20:15,ON_TIME,120,NONE,HIGH,4,2,0,8,12,MEDIUM,6,NO_ACTION
FL2664,2025-02-25,Air India,BLR,BOM,19:10,21:05,DELAYED,15,CREW,LOW,5,5,2,8,12,LOW,0,CANCEL_FLIGHT
FL2665,2025-02-25,IndiGo,BLR,BOM,18:00,19:50,ON_TIME,15,CREW,LOW,4,3,2,8,12,MEDIUM,0,NO_ACTION
FL2666,2025-02-25,Vistara,BLR,BOM,19:55,21:50,CANCELLED,30,TECHNICAL,LOW,3,3,2,8,12,LOW,7,NO_ACTION
FL2667,2025-02-25,Go First,BLR,BOM,20:00,21:50,DELAYED,120,CREW,HIGH,5,1,2,8,12,MEDIUM,10,CANCEL_FLIGHT
FL2668,2025-02-25,IndiGo,BLR,BOM,16:50,18:35,ON_TIME,0,WEATHER,HIGH,1,3,0,8,12,LOW,5,REASSIGN_CREW
FL2669,2025-02-25,Go First,BLR,BOM,22:00,23:55,ON_TIME,30,ATC,MEDIUM,3,1,1,8,12,LOW,0,NO_ACTION
FL2670,2025-02-25,IndiGo,BLR,BOM,21:15,23:15,DELAYED,0,ATC,MEDIUM,1,1,3,8,12,LOW,4,REASSIGN_CREW
FL2671,2025-02-25,IndiGo,BLR,BOM,19:35,21:35,CANCELLED,15,NONE,HIGH,3,1,1,8,12,MEDIUM,10,DELAY_30
FL2672,2025-02-25,Vistara,BLR,BOM,6:40,8:15,DELAYED,60,CREW,MEDIUM,4,4,0,8,12,LOW,3,REASSIGN_CREW
FL2673,2025-02-25,Go First,BLR,BOM,5:45,7:20,CANCELLED,30,CREW,LOW,2,3,2,8,12,HIGH,4,REASSIGN_CREW
FL2674,2025-02-25,Go First,BLR,BOM,8:10,9:50,ON_TIME,0,TECHNICAL,MEDIUM,1,3,1,8,12,LOW,10,DELAY_30
FL2675,2025-02-25,Go First,BLR,BOM,10:00,11:40,ON_TIME,30,ATC,HIGH,1,4,3,8,12,MEDIUM,3,NO_ACTION
FL2676,2025-02-25,Vistara,BLR,BOM,8:30,10:15,CANCELLED,120,WEATHER,LOW,5,4,3,8,12,MEDIUM,4,SWAP_AIRCRAFT
FL2677,2025-02-25,Air India,BLR,BOM,6:45,8:35,ON_TIME,30,TECHNICAL,MEDIUM,4,3,2,8,12,LOW,3,CANCEL_FLIGHT
FL2678,2025-02-25,IndiGo,BLR,BOM,7:00,8:50,CANCELLED,0,NONE,LOW,4,1,3,8,12,LOW,8,CANCEL_FLIGHT
FL2679,2025-02-25,Vistara,BLR,BOM,9:30,11:25,DELAYED,0,ATC,LOW,5,4,2,8,12,MEDIUM,10,CANCEL_FLIGHT
FL2680,2025-02-25,IndiGo,BLR,BOM,12:40,14:30,CANCELLED,30,TECHNICAL,LOW,4,1,2,8,12,MEDIUM,5,DELAY_30
FL2681,2025-02-25,IndiGo,BLR,BOM,8:05,9:55,ON_TIME,15,WEATHER,HIGH,3,1,2,8,12,HIGH,9,DELAY_30
FL2682,2025-02-25,Air India,BOM,BLR,16:45,18:30,ON_TIME,60,TECHNICAL,HIGH,5,1,1,8,12,MEDIUM,7,CANCEL_FLIGHT
FL2683,2025-02-25,Go First,BOM,BLR,18:00,19:40,CANCELLED,120,NONE,HIGH,3,5,1,8,12,HIGH,3,CANCEL_FLIGHT
FL2684,2025-02-25,Vistara,BOM,BLR,16:00,17:45,DELAYED,0,NONE,MEDIUM,2,3,3,8,12,MEDIUM,0,REASSIGN_CREW
FL2685,2025-02-25,Vistara,BOM,BLR,17:30,19:15,DELAYED,60,ATC,HIGH,5,4,2,8,12,HIGH,6,CANCEL_FLIGHT
FL2686,2025-02-25,Vistara,BOM,BLR,19:10,20:55,ON_TIME,15,CREW,HIGH,3,2,0,8,12,MEDIUM,7,DELAY_30
FL2687,2025-02-25,IndiGo,BOM,BLR,17:10,18:55,DELAYED,120,TECHNICAL,LOW,1,5,0,8,12,MEDIUM,3,DELAY_30
FL2688,2025-02-25,IndiGo,BOM,BLR,18:50,20:35,CANCELLED,120,WEATHER,HIGH,5,2,2,8,12,LOW,7,NO_ACTION
FL2689,2025-02-25,IndiGo,BOM,BLR,20:30,22:15,DELAYED,120,TECHNICAL,HIGH,5,4,2,8,12,MEDIUM,10,NO_ACTION
FL2690,2025-02-25,Go First,BOM,BLR,21:00,22:45,ON_TIME,15,CREW,LOW,1,3,0,8,12,LOW,5,REASSIGN_CREW
FL2691,2025-02-25,Go First,BOM,BLR,22:50,0:35,ON_TIME,120,TECHNICAL,HIGH,4,3,2,8,12,MEDIUM,3,NO_ACTION
FL2692,2025-02-25,Vistara,BOM,BLR,21:00,22:50,DELAYED,120,NONE,LOW,3,5,1,8,12,HIGH,6,REASSIGN_CREW
FL2693,2025-02-26,Air India,BOM,BLR,9:30,11:10,CANCELLED,30,TECHNICAL,MEDIUM,5,3,2,8,12,LOW,6,DELAY_30
FL2694,2025-02-26,IndiGo,BOM,BLR,8:30,10:05,DELAYED,30,ATC,HIGH,4,4,1,8,12,MEDIUM,7,CANCEL_FLIGHT
FL2695,2025-02-26,Go First,BOM,BLR,6:05,7:40,CANCELLED,30,ATC,LOW,3,4,1,8,12,MEDIUM,0,DELAY_30
FL2696,2025-02-26,Go First,BOM,BLR,14:35,16:10,CANCELLED,30,TECHNICAL,LOW,4,4,0,8,12,HIGH,1,NO_ACTION
FL2697,2025-02-26,Vistara,BOM,BLR,9:05,10:45,ON_TIME,15,NONE,HIGH,1,4,3,8,12,MEDIUM,6,DELAY_30
FL2698,2025-02-26,IndiGo,BOM,BLR,10:15,11:55,ON_TIME,30,WEATHER,MEDIUM,2,2,3,8,12,HIGH,6,SWAP_AIRCRAFT
FL2699,2025-02-26,Go First,BOM,BLR,12:30,14:10,DELAYED,0,TECHNICAL,LOW,3,5,3,8,12,LOW,6,CANCEL_FLIGHT
FL2700,2025-02-26,AirAsia India,BOM,BLR,13:05,14:45,DELAYED,60,CREW,HIGH,5,4,1,8,12,HIGH,7,REASSIGN_CREW
FL2701,2025-02-26,Vistara,BOM,BLR,6:00,7:50,ON_TIME,15,WEATHER,LOW,4,2,0,8,12,LOW,0,REASSIGN_CREW
FL2702,2025-02-26,Vistara,BOM,BLR,7:00,8:50,ON_TIME,0,WEATHER,LOW,4,5,0,8,12,LOW,2,REASSIGN_CREW
FL2703,2025-02-26,IndiGo,BOM,BLR,9:30,11:20,DELAYED,60,WEATHER,HIGH,4,1,1,8,12,LOW,2,NO_ACTION
FL2704,2025-02-26,IndiGo,BOM,BLR,14:20,16:05,ON_TIME,0,NONE,MEDIUM,2,4,0,8,12,LOW,2,NO_ACTION
FL2705,2025-02-26,IndiGo,BOM,BLR,6:55,8:30,DELAYED,0,NONE,MEDIUM,4,3,0,8,12,MEDIUM,0,DELAY_30
FL2706,2025-02-26,Go First,BLR,BOM,19:00,20:40,ON_TIME,30,WEATHER,HIGH,5,3,0,8,12,LOW,2,SWAP_AIRCRAFT
FL2707,2025-02-26,Vistara,BLR,BOM,19:00,20:45,CANCELLED,15,NONE,HIGH,5,4,3,8,12,LOW,5,CANCEL_FLIGHT
FL2708,2025-02-26,Vistara,BLR,BOM,21:40,23:25,CANCELLED,15,TECHNICAL,MEDIUM,5,5,3,8,12,HIGH,1,DELAY_30
FL2709,2025-02-26,AirAsia India,BLR,BOM,18:50,20:35,CANCELLED,15,NONE,MEDIUM,1,2,2,8,12,LOW,0,SWAP_AIRCRAFT
FL2710,2025-02-26,AirAsia India,BLR,BOM,22:45,0:35,DELAYED,120,WEATHER,LOW,3,3,1,8,12,MEDIUM,3,NO_ACTION
FL2711,2025-02-26,Vistara,BLR,BOM,18:25,20:15,CANCELLED,15,NONE,MEDIUM,1,3,0,8,12,MEDIUM,0,NO_ACTION
FL2712,2025-02-26,IndiGo,BLR,BOM,16:50,18:35,DELAYED,60,ATC,LOW,4,1,2,8,12,HIGH,9,REASSIGN_CREW
FL2713,2025-02-26,IndiGo,BLR,BOM,18:00,19:50,DELAYED,120,ATC,HIGH,5,1,2,8,12,MEDIUM,5,SWAP_AIRCRAFT
FL2714,2025-02-26,Go First,BLR,BOM,20:00,21:50,ON_TIME,30,NONE,HIGH,1,4,3,8,12,LOW,1,DELAY_30
FL2715,2025-02-26,Vistara,BLR,BOM,19:55,21:50,CANCELLED,30,ATC,HIGH,2,1,3,8,12,LOW,1,NO_ACTION
FL2716,2025-02-26,Go First,BLR,BOM,22:00,23:55,ON_TIME,60,NONE,MEDIUM,1,4,3,8,12,LOW,7,REASSIGN_CREW
FL2717,2025-02-26,IndiGo,BLR,BOM,21:15,23:15,CANCELLED,30,CREW,MEDIUM,2,5,0,8,12,MEDIUM,8,NO_ACTION
FL2718,2025-02-26,IndiGo,BLR,BOM,19:35,21:35,DELAYED,60,CREW,MEDIUM,4,5,2,8,12,MEDIUM,10,NO_ACTION
FL2719,2025-02-26,Go First,BLR,BOM,5:45,7:20,ON_TIME,15,TECHNICAL,LOW,4,1,3,8,12,LOW,6,NO_ACTION
FL2720,2025-02-26,AirAsia India,BLR,BOM,5:35,7:15,CANCELLED,30,WEATHER,HIGH,4,1,0,8,12,HIGH,2,NO_ACTION
FL2721,2025-02-26,Go First,BLR,BOM,8:10,9:50,DELAYED,15,ATC,HIGH,2,5,0,8,12,HIGH,5,NO_ACTION
FL2722,2025-02-26,Go First,BLR,BOM,10:00,11:40,DELAYED,0,ATC,HIGH,2,2,1,8,12,MEDIUM,10,REASSIGN_CREW
FL2723,2025-02-26,IndiGo,BLR,BOM,7:00,8:50,ON_TIME,30,WEATHER,HIGH,5,4,3,8,12,HIGH,3,CANCEL_FLIGHT
FL2724,2025-02-26,IndiGo,BLR,BOM,12:40,14:30,CANCELLED,15,NONE,MEDIUM,5,2,0,8,12,LOW,8,DELAY_30
FL2725,2025-02-26,IndiGo,BLR,BOM,8:05,9:55,ON_TIME,0,TECHNICAL,MEDIUM,1,3,1,8,12,MEDIUM,4,REASSIGN_CREW
FL2726,2025-02-26,SpiceJet,BLR,BOM,5:55,7:15,ON_TIME,15,CREW,LOW,4,5,2,8,12,HIGH,7,NO_ACTION
FL2727,2025-02-26,Vistara,BOM,BLR,16:00,17:45,DELAYED,15,TECHNICAL,HIGH,1,4,2,8,12,MEDIUM,4,REASSIGN_CREW
FL2728,2025-02-26,Vistara,BOM,BLR,17:30,19:15,DELAYED,15,CREW,LOW,1,5,1,8,12,LOW,10,CANCEL_FLIGHT
FL2729,2025-02-26,Vistara,BOM,BLR,19:10,20:55,ON_TIME,30,ATC,HIGH,4,2,1,8,12,MEDIUM,10,SWAP_AIRCRAFT
FL2730,2025-02-26,IndiGo,BOM,BLR,20:30,22:15,CANCELLED,30,TECHNICAL,LOW,1,5,3,8,12,LOW,7,NO_ACTION
FL2731,2025-02-26,IndiGo,BOM,BLR,17:10,18:55,CANCELLED,15,ATC,HIGH,1,2,2,8,12,HIGH,7,SWAP_AIRCRAFT
FL2732,2025-02-26,IndiGo,BOM,BLR,18:50,20:35,ON_TIME,60,ATC,MEDIUM,3,4,1,8,12,HIGH,2,REASSIGN_CREW
FL2733,2025-02-26,Vistara,BOM,BLR,21:00,22:50,ON_TIME,0,ATC,HIGH,5,1,0,8,12,LOW,10,NO_ACTION
FL2734,2025-02-26,AirAsia India,BOM,BLR,20:10,22:05,DELAYED,0,CREW,MEDIUM,1,5,1,8,12,MEDIUM,1,CANCEL_FLIGHT
FL2735,2025-02-26,AirAsia India,BOM,BLR,21:20,23:15,CANCELLED,120,WEATHER,HIGH,5,5,2,8,12,MEDIUM,8,NO_ACTION
FL2736,2025-02-27,IndiGo,BOM,BLR,6:55,8:30,ON_TIME,30,ATC,MEDIUM,1,1,2,8,12,MEDIUM,5,DELAY_30
FL2737,2025-02-27,IndiGo,BOM,BLR,8:30,10:05,CANCELLED,60,CREW,HIGH,1,3,1,8,12,HIGH,0,SWAP_AIRCRAFT
FL2738,2025-02-27,Go First,BOM,BLR,6:05,7:40,DELAYED,0,NONE,HIGH,3,2,0,8,12,HIGH,1,CANCEL_FLIGHT
FL2739,2025-02-27,Go First,BOM,BLR,14:35,16:10,ON_TIME,30,ATC,MEDIUM,4,2,3,8,12,MEDIUM,2,NO_ACTION
FL2740,2025-02-27,Vistara,BOM,BLR,9:05,10:45,ON_TIME,120,NONE,MEDIUM,2,1,1,8,12,HIGH,1,NO_ACTION
FL2741,2025-02-27,IndiGo,BOM,BLR,10:15,11:55,ON_TIME,15,NONE,MEDIUM,1,5,2,8,12,LOW,6,CANCEL_FLIGHT
FL2742,2025-02-27,Go First,BOM,BLR,12:30,14:10,CANCELLED,15,TECHNICAL,HIGH,3,5,0,8,12,LOW,2,CANCEL_FLIGHT
FL2743,2025-02-27,AirAsia India,BOM,BLR,13:05,14:45,DELAYED,15,WEATHER,HIGH,3,1,1,8,12,HIGH,2,NO_ACTION
FL2744,2025-02-27,Vistara,BOM,BLR,7:00,8:50,DELAYED,120,ATC,MEDIUM,2,3,1,8,12,LOW,5,CANCEL_FLIGHT
FL2745,2025-02-27,IndiGo,BOM,BLR,9:30,11:20,ON_TIME,60,NONE,HIGH,4,4,1,8,12,MEDIUM,5,SWAP_AIRCRAFT
FL2746,2025-02-27,IndiGo,BOM,BLR,14:20,16:05,ON_TIME,0,NONE,LOW,1,3,1,8,12,MEDIUM,6,SWAP_AIRCRAFT
FL2747,2025-02-27,Go First,BLR,BOM,19:00,20:40,CANCELLED,0,WEATHER,LOW,1,2,1,8,12,LOW,2,NO_ACTION
FL2748,2025-02-27,Vistara,BLR,BOM,19:00,20:45,CANCELLED,60,NONE,LOW,3,3,3,8,12,LOW,10,SWAP_AIRCRAFT
FL2749,2025-02-27,Vistara,BLR,BOM,21:40,23:25,ON_TIME,60,NONE,LOW,4,5,2,8,12,MEDIUM,1,DELAY_30
FL2750,2025-02-27,AirAsia India,BLR,BOM,18:50,20:35,CANCELLED,15,NONE,HIGH,3,5,0,8,12,LOW,7,DELAY_30
FL2751,2025-02-27,AirAsia India,BLR,BOM,22:45,0:35,ON_TIME,60,CREW,HIGH,3,2,2,8,12,LOW,4,NO_ACTION
FL2752,2025-02-27,Vistara,BLR,BOM,18:25,20:15,CANCELLED,0,NONE,MEDIUM,2,3,2,8,12,LOW,1,SWAP_AIRCRAFT
FL2753,2025-02-27,Air India,BLR,BOM,19:10,21:05,ON_TIME,30,CREW,LOW,3,5,0,8,12,HIGH,10,CANCEL_FLIGHT
FL2754,2025-02-27,IndiGo,BLR,BOM,18:00,19:50,DELAYED,15,ATC,MEDIUM,2,3,0,8,12,HIGH,2,DELAY_30
FL2755,2025-02-27,Go First,BLR,BOM,20:00,21:50,DELAYED,15,NONE,HIGH,1,5,1,8,12,MEDIUM,1,REASSIGN_CREW
FL2756,2025-02-27,Vistara,BLR,BOM,19:55,21:50,ON_TIME,0,ATC,LOW,1,2,0,8,12,LOW,4,NO_ACTION
FL2757,2025-02-27,IndiGo,BLR,BOM,16:50,18:35,CANCELLED,30,ATC,LOW,1,1,3,8,12,MEDIUM,3,NO_ACTION
FL2758,2025-02-27,Go First,BLR,BOM,22:00,23:55,CANCELLED,15,TECHNICAL,HIGH,3,2,3,8,12,MEDIUM,6,SWAP_AIRCRAFT
FL2759,2025-02-27,IndiGo,BLR,BOM,19:35,21:35,ON_TIME,30,NONE,LOW,3,5,0,8,12,HIGH,3,NO_ACTION
FL2760,2025-02-27,IndiGo,BLR,BOM,21:15,23:15,ON_TIME,120,NONE,MEDIUM,3,1,0,8,12,LOW,3,DELAY_30
FL2761,2025-02-27,Vistara,BLR,BOM,6:40,8:15,DELAYED,60,CREW,LOW,2,2,3,8,12,LOW,2,REASSIGN_CREW
FL2762,2025-02-27,IndiGo,BLR,BOM,7:00,8:50,ON_TIME,15,ATC,LOW,2,2,1,8,12,MEDIUM,4,REASSIGN_CREW
FL2763,2025-02-27,Vistara,BLR,BOM,9:30,11:25,DELAYED,30,CREW,HIGH,5,5,1,8,12,LOW,2,DELAY_30
FL2764,2025-02-27,IndiGo,BLR,BOM,8:05,9:55,ON_TIME,60,CREW,MEDIUM,2,2,3,8,12,LOW,6,CANCEL_FLIGHT
FL2765,2025-02-27,IndiGo,BLR,BOM,12:40,14:30,ON_TIME,30,TECHNICAL,HIGH,5,1,0,8,12,HIGH,4,CANCEL_FLIGHT
FL2766,2025-02-27,SpiceJet,BLR,BOM,5:55,7:15,DELAYED,15,WEATHER,LOW,4,2,0,8,12,MEDIUM,8,REASSIGN_CREW
FL2767,2025-02-28,Air India,BOM,BLR,9:30,11:10,DELAYED,30,TECHNICAL,LOW,2,3,2,8,12,HIGH,9,SWAP_AIRCRAFT
FL2768,2025-02-28,IndiGo,BOM,BLR,8:30,10:05,CANCELLED,30,TECHNICAL,HIGH,1,1,1,8,12,HIGH,3,NO_ACTION
FL2769,2025-02-28,Go First,BOM,BLR,6:05,7:40,ON_TIME,15,TECHNICAL,MEDIUM,1,3,0,8,12,MEDIUM,7,CANCEL_FLIGHT
FL2770,2025-02-28,Go First,BOM,BLR,14:35,16:10,CANCELLED,120,TECHNICAL,LOW,1,2,3,8,12,LOW,0,DELAY_30
FL2771,2025-02-28,Vistara,BOM,BLR,9:05,10:45,DELAYED,0,WEATHER,LOW,1,2,2,8,12,MEDIUM,10,REASSIGN_CREW
FL2772,2025-02-28,Go First,BOM,BLR,12:30,14:10,CANCELLED,0,ATC,HIGH,1,1,0,8,12,MEDIUM,1,DELAY_30
FL2773,2025-02-28,AirAsia India,BOM,BLR,13:05,14:45,ON_TIME,60,ATC,HIGH,3,3,1,8,12,HIGH,8,DELAY_30
FL2774,2025-02-28,IndiGo,BOM,BLR,6:55,8:30,ON_TIME,120,NONE,MEDIUM,3,1,0,8,12,LOW,4,CANCEL_FLIGHT
FL2775,2025-02-28,IndiGo,BOM,BLR,14:20,16:05,DELAYED,120,WEATHER,HIGH,2,1,3,8,12,HIGH,1,CANCEL_FLIGHT
FL2776,2025-02-28,Vistara,BOM,BLR,6:00,7:50,CANCELLED,15,ATC,MEDIUM,3,4,1,8,12,LOW,7,SWAP_AIRCRAFT
FL2777,2025-02-28,Vistara,BOM,BLR,7:00,8:50,CANCELLED,30,NONE,MEDIUM,3,5,2,8,12,HIGH,2,DELAY_30
FL2778,2025-02-28,IndiGo,BOM,BLR,9:30,11:20,ON_TIME,15,ATC,HIGH,4,4,1,8,12,LOW,9,SWAP_AIRCRAFT
FL2779,2025-02-28,Go First,BLR,BOM,19:00,20:40,DELAYED,0,ATC,MEDIUM,3,4,3,8,12,MEDIUM,9,NO_ACTION
FL2780,2025-02-28,Vistara,BLR,BOM,19:00,20:45,DELAYED,30,TECHNICAL,MEDIUM,2,3,2,8,12,MEDIUM,2,NO_ACTION
FL2781,2025-02-28,Vistara,BLR,BOM,21:40,23:25,ON_TIME,15,CREW,LOW,5,2,2,8,12,LOW,0,NO_ACTION
FL2782,2025-02-28,AirAsia India,BLR,BOM,22:45,0:35,ON_TIME,30,NONE,MEDIUM,5,5,3,8,12,HIGH,0,CANCEL_FLIGHT
FL2783,2025-02-28,IndiGo,BLR,BOM,16:50,18:35,CANCELLED,0,CREW,MEDIUM,5,3,3,8,12,MEDIUM,8,SWAP_AIRCRAFT
FL2784,2025-02-28,AirAsia India,BLR,BOM,18:50,20:35,CANCELLED,60,WEATHER,HIGH,1,5,0,8,12,HIGH,8,CANCEL_FLIGHT
FL2785,2025-02-28,Vistara,BLR,BOM,18:25,20:15,CANCELLED,30,TECHNICAL,HIGH,1,5,3,8,12,HIGH,6,NO_ACTION
FL2786,2025-02-28,Air India,BLR,BOM,19:10,21:05,DELAYED,60,NONE,LOW,2,2,1,8,12,MEDIUM,6,REASSIGN_CREW
FL2787,2025-02-28,IndiGo,BLR,BOM,18:00,19:50,ON_TIME,15,CREW,MEDIUM,3,4,0,8,12,HIGH,10,SWAP_AIRCRAFT
FL2788,2025-02-28,Vistara,BLR,BOM,19:55,21:50,DELAYED,15,WEATHER,LOW,2,4,0,8,12,MEDIUM,8,REASSIGN_CREW
FL2789,2025-02-28,Go First,BLR,BOM,20:00,21:50,DELAYED,120,ATC,LOW,2,5,2,8,12,HIGH,0,SWAP_AIRCRAFT
FL2790,2025-02-28,Go First,BLR,BOM,22:00,23:55,ON_TIME,120,TECHNICAL,MEDIUM,1,2,3,8,12,HIGH,7,DELAY_30
FL2791,2025-02-28,IndiGo,BLR,BOM,19:35,21:35,DELAYED,15,NONE,LOW,5,1,1,8,12,MEDIUM,7,NO_ACTION
FL2792,2025-02-28,IndiGo,BLR,BOM,21:15,23:15,CANCELLED,60,NONE,LOW,2,2,1,8,12,HIGH,5,REASSIGN_CREW
FL2793,2025-02-28,Vistara,BLR,BOM,6:40,8:15,DELAYED,30,NONE,HIGH,5,5,3,8,12,MEDIUM,10,CANCEL_FLIGHT
FL2794,2025-02-28,Go First,BLR,BOM,5:45,7:20,ON_TIME,120,TECHNICAL,LOW,2,2,0,8,12,MEDIUM,10,REASSIGN_CREW
FL2795,2025-02-28,Go First,BLR,BOM,8:10,9:50,CANCELLED,30,NONE,HIGH,5,1,2,8,12,LOW,0,SWAP_AIRCRAFT
FL2796,2025-02-28,Go First,BLR,BOM,10:00,11:40,CANCELLED,120,CREW,MEDIUM,3,4,3,8,12,LOW,5,REASSIGN_CREW
FL2797,2025-02-28,Vistara,BLR,BOM,8:30,10:15,DELAYED,30,WEATHER,LOW,4,4,2,8,12,HIGH,0,NO_ACTION
FL2798,2025-02-28,Air India,BLR,BOM,6:45,8:35,CANCELLED,15,TECHNICAL,LOW,2,4,1,8,12,HIGH,10,NO_ACTION
FL2799,2025-02-28,IndiGo,BLR,BOM,8:05,9:55,DELAYED,60,CREW,LOW,2,2,3,8,12,LOW,0,NO_ACTION
FL2800,2025-02-28,IndiGo,BLR,BOM,7:00,8:50,ON_TIME,15,TECHNICAL,MEDIUM,1,4,0,8,12,HIGH,4,SWAP_AIRCRAFT
FL2801,2025-02-28,Vistara,BLR,BOM,9:30,11:25,ON_TIME,0,TECHNICAL,MEDIUM,3,2,0,8,12,HIGH,1,NO_ACTION
FL2802,2025-02-28,IndiGo,BLR,BOM,12:40,14:30,DELAYED,15,ATC,LOW,4,2,0,8,12,LOW,6,CANCEL_FLIGHT
FL2803,2025-02-28,Air India,BOM,BLR,16:45,18:30,ON_TIME,120,ATC,LOW,1,2,2,8,12,HIGH,8,CANCEL_FLIGHT
FL2804,2025-02-28,Vistara,BOM,BLR,16:00,17:45,DELAYED,15,TECHNICAL,LOW,1,1,0,8,12,MEDIUM,5,DELAY_30
FL2805,2025-02-28,Vistara,BOM,BLR,17:30,19:15,CANCELLED,120,ATC,MEDIUM,5,3,3,8,12,LOW,2,DELAY_30
FL2806,2025-02-28,Vistara,BOM,BLR,19:10,20:55,CANCELLED,30,WEATHER,HIGH,3,3,1,8,12,MEDIUM,8,REASSIGN_CREW
FL2807,2025-02-28,Vistara,BOM,BLR,21:00,22:50,CANCELLED,30,NONE,LOW,4,4,3,8,12,LOW,6,NO_ACTION
FL2808,2025-02-14,IndiGo,BOM,HYD,6:15,7:35,ON_TIME,60,WEATHER,MEDIUM,4,1,3,8,12,HIGH,8,DELAY_30
FL2809,2025-02-14,IndiGo,BOM,HYD,12:45,14:05,ON_TIME,15,NONE,MEDIUM,4,5,1,8,12,LOW,5,NO_ACTION
FL2810,2025-02-14,IndiGo,BOM,HYD,10:45,12:05,DELAYED,0,ATC,LOW,1,3,3,8,12,MEDIUM,2,CANCEL_FLIGHT
FL2811,2025-02-14,Vistara,BOM,HYD,10:45,12:15,ON_TIME,0,CREW,HIGH,3,5,3,8,12,MEDIUM,10,CANCEL_FLIGHT
FL2812,2025-02-14,IndiGo,BOM,HYD,6:50,8:30,CANCELLED,0,CREW,LOW,5,1,2,8,12,HIGH,9,SWAP_AIRCRAFT
FL2813,2025-02-14,Vistara,HYD,BOM,21:35,23:00,ON_TIME,120,CREW,LOW,3,4,3,8,12,LOW,7,REASSIGN_CREW
FL2814,2025-02-14,IndiGo,HYD,BOM,19:15,20:45,DELAYED,30,CREW,LOW,3,3,0,8,12,HIGH,0,NO_ACTION
FL2815,2025-02-14,IndiGo,HYD,BOM,17:45,19:15,ON_TIME,15,ATC,HIGH,2,1,1,8,12,LOW,6,CANCEL_FLIGHT
FL2816,2025-02-14,IndiGo,HYD,BOM,15:00,16:35,CANCELLED,30,NONE,MEDIUM,4,5,3,8,12,HIGH,7,REASSIGN_CREW
FL2817,2025-02-14,Air India,HYD,BOM,22:15,23:55,ON_TIME,60,TECHNICAL,HIGH,3,5,2,8,12,MEDIUM,2,REASSIGN_CREW
FL2818,2025-02-14,IndiGo,HYD,BOM,21:45,23:25,ON_TIME,30,CREW,HIGH,1,5,2,8,12,MEDIUM,0,SWAP_AIRCRAFT
FL2819,2025-02-14,IndiGo,HYD,BOM,4:30,5:50,DELAYED,30,NONE,LOW,5,2,3,8,12,HIGH,9,REASSIGN_CREW
FL2820,2025-02-14,IndiGo,HYD,BOM,10:45,12:15,DELAYED,15,CREW,LOW,3,2,1,8,12,LOW,5,DELAY_30
FL2821,2025-02-14,IndiGo,HYD,BOM,8:30,10:05,ON_TIME,60,CREW,MEDIUM,5,5,3,8,12,HIGH,8,CANCEL_FLIGHT
FL2822,2025-02-14,IndiGo,HYD,BOM,15:00,16:35,CANCELLED,60,TECHNICAL,LOW,4,1,0,8,12,HIGH,6,SWAP_AIRCRAFT
FL2823,2025-02-14,Vistara,HYD,BOM,12:55,14:30,ON_TIME,30,TECHNICAL,MEDIUM,3,1,3,8,12,HIGH,3,DELAY_30
FL2824,2025-02-14,Air India,BOM,HYD,20:15,21:35,ON_TIME,0,TECHNICAL,LOW,3,4,3,8,12,LOW,1,CANCEL_FLIGHT
FL2825,2025-02-14,IndiGo,BOM,HYD,16:20,17:40,DELAYED,120,CREW,MEDIUM,4,3,0,8,12,LOW,3,NO_ACTION
